Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
5534,US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.35,4.3
5535,US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.17,4.4
5536,US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,0.0,30.79,4.1
5537,US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0.0,5.6,4.3
5538,US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,0.0,6.22,3.7
5539,CA-2012-120551,2012-04-13,2012-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0.0,8.02,4.4
5540,US-2014-150595,2014-05-23,2014-05-27,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,0.3,-54.6,3.5
5541,US-2014-150595,2014-05-23,2014-05-27,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.59,2,0.8,-2.63,4.2
5542,US-2014-150595,2014-05-23,2014-05-27,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.34,3,0.2,2.51,3.8
5543,CA-2013-134936,2013-12-20,2013-12-26,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.87,4.3
5544,CA-2013-134936,2013-12-20,2013-12-26,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,-7.66,4.1
5545,CA-2013-134936,2013-12-20,2013-12-26,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.7,-4.17,3.8
5546,CA-2014-102967,2014-09-23,2014-09-27,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0.0,17.52,3.8
5547,CA-2014-151008,2014-09-08,2014-09-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.0,10.57,4.1
5548,CA-2014-151008,2014-09-08,2014-09-09,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46,4.3
5549,CA-2011-159800,2011-11-28,2011-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.79,4
5550,CA-2011-159800,2011-11-28,2011-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.98,4.3
5551,US-2011-159618,2011-11-12,2011-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.67,1,0.2,0.33,4.3
5552,US-2011-159618,2011-11-12,2011-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.66,6,0.2,-3.12,4.1
5553,US-2011-159618,2011-11-12,2011-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,TEC-AC-10003832,Technology,Accessories,ImationÃÂ 16GB Mini TravelDrive USB 2.0ÃÂ Flash Drive,79.51,3,0.2,20.87,3.9
5554,US-2011-159618,2011-11-12,2011-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.29,7,0.2,12.7,4.2
5555,US-2011-159618,2011-11-12,2011-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.99,1,0.32,-13.0,3.9
5556,CA-2014-116113,2014-10-03,2014-10-07,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.0,3.45,4.4
5557,CA-2012-125066,2012-12-14,2012-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.97,3.9
5558,CA-2012-125066,2012-12-14,2012-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.76,4.2
5559,US-2012-114741,2012-12-06,2012-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0.0,3.11,4.4
5560,US-2012-114741,2012-12-06,2012-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.65,4.4
5561,US-2012-114741,2012-12-06,2012-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.87,4.3
5562,CA-2014-133263,2014-04-01,2014-04-03,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0.0,17.27,4.0
5563,CA-2014-133263,2014-04-01,2014-04-03,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.0,1439.98,4.3
5564,CA-2014-133263,2014-04-01,2014-04-03,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0.0,30.78,4.4
5565,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.46,4,0.2,2.19,4.3
5566,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.99,2,0.3,9.0,3.3
5567,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86,4.2
5568,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.77,1,0.3,-2.56,4.1
5569,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.98,2,0.2,335.99,3.5
5570,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.55,3,0.2,5.64,4.2
5571,CA-2014-157966,2014-03-14,2014-03-14,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3,4
5572,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.38,3,0.2,35.66,4.0
5573,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.95,4.1
5574,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,0.2,5.68,4.4
5575,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.74,1,0.4,-9.18,4.2
5576,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.98,4.3
5577,CA-2013-136686,2013-12-13,2013-12-17,Standard Class,RF-19840,Roy FranzÃÂ¶sisch,Consumer,United States,Pasadena,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.0,122.76,3.8
5578,CA-2013-136686,2013-12-13,2013-12-17,Standard Class,RF-19840,Roy FranzÃÂ¶sisch,Consumer,United States,Pasadena,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.83,3.3
5579,CA-2014-137498,2014-09-10,2014-09-15,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9,4.2
5580,CA-2014-137498,2014-09-10,2014-09-15,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.24,4.1
5581,CA-2014-137498,2014-09-10,2014-09-15,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0.0,22.81,4.5
5582,CA-2014-163818,2014-10-05,2014-10-09,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0.0,8.59,4.0
5583,CA-2013-161158,2013-05-10,2013-05-14,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5,0.0,3.44,4.4
5584,CA-2011-116673,2011-12-15,2011-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.97,4.4
5585,CA-2014-105333,2014-12-01,2014-12-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0.0,1.67,3.6
5586,CA-2014-105333,2014-12-01,2014-12-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,TEC-PH-10001468,Technology,Phones,Panasonic BusinessÃÂ TelephonesÃÂ KX-T7736,546.06,3,0.0,163.82,3.6
5587,CA-2014-105333,2014-12-01,2014-12-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0.0,5.39,4.3
5588,CA-2012-149993,2012-03-19,2012-03-20,First Class,GA-14725,Guy Armstrong,Consumer,United States,Lancaster,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.6,4.2
5589,CA-2011-168158,2011-07-19,2011-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2,0.2,2.21,3.3
5590,CA-2013-115224,2013-12-09,2013-12-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.53,3.5
5591,CA-2013-115224,2013-12-09,2013-12-12,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.05,4.2
5592,CA-2011-164742,2011-10-13,2011-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0.0,27.06,4.1
5593,CA-2011-164742,2011-10-13,2011-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1,0.0,9.47,4.6
5594,US-2014-108014,2014-11-20,2014-11-26,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91,7,0.7,-45.93,4.3
5595,CA-2014-160325,2014-09-25,2014-09-25,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0.0,109.75,4.5
5596,CA-2014-160325,2014-09-25,2014-09-25,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.35,3.9
5597,CA-2012-159779,2012-09-25,2012-09-29,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Concord,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0.0,32.25,4.1
5598,CA-2014-151176,2014-02-14,2014-02-21,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0.0,6.51,4.3
5599,CA-2014-151176,2014-02-14,2014-02-21,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0.0,2.78,3.5
5600,CA-2011-108903,2011-10-03,2011-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.98,2,0.2,4.2,4.2
5601,CA-2011-108903,2011-10-03,2011-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5,0.2,4.89,4.4
5602,CA-2011-108903,2011-10-03,2011-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.49,3,0.2,-3.56,4.4
5603,CA-2013-117919,2013-08-28,2013-08-30,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1,0.2,1.06,3.7
5604,CA-2013-117919,2013-08-28,2013-08-30,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,0.2,27.97,4.3
5605,CA-2012-142475,2012-12-03,2012-12-07,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.35,6,0.2,206.62,4.4
5606,CA-2013-134516,2013-09-21,2013-09-26,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,0.2,1.07,3.9
5607,CA-2013-134516,2013-09-21,2013-09-26,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.39,1,0.2,-11.07,4.1
5608,CA-2014-105193,2014-03-26,2014-04-01,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0.0,2.98,4.2
5609,CA-2012-168634,2012-12-06,2012-12-11,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.02,4.1
5610,CA-2014-117198,2014-09-01,2014-09-06,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.77,4.3
5611,CA-2012-145828,2012-10-05,2012-10-07,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.64,4.0
5612,CA-2014-121027,2014-08-19,2014-08-23,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,371.32,4.4
5613,CA-2014-121027,2014-08-19,2014-08-23,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USBÃÂ Flash Drive ImationÃÂ Corp,1496.16,9,0.0,224.42,4.2
5614,CA-2013-147431,2013-02-02,2013-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0.0,5.9,4.5
5615,CA-2013-158001,2013-08-24,2013-08-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0.0,8.73,4.2
5616,CA-2013-158001,2013-08-24,2013-08-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0.0,281.02,4.4
5617,CA-2013-158001,2013-08-24,2013-08-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34,6,0.0,7.92,4.3
5618,CA-2014-125745,2014-07-01,2014-07-05,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.37,3.3
5619,CA-2012-101154,2012-09-18,2012-09-21,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4,0.0,8.88,4.1
5620,US-2013-124163,2013-09-26,2013-10-01,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0.0,174.98,4.4
5621,US-2013-124163,2013-09-26,2013-10-01,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0.0,1.03,4.0
5622,US-2013-124163,2013-09-26,2013-10-01,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0.0,50.49,4.4
5623,US-2013-124163,2013-09-26,2013-10-01,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0.0,17.16,4.2
5624,CA-2013-121748,2013-10-25,2013-10-29,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0,4.3
5625,CA-2013-121748,2013-10-25,2013-10-29,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,TEC-AC-10002637,Technology,Accessories,LogitechÃÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0.0,21.6,3.9
5626,CA-2011-126683,2011-09-29,2011-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.96,3.7
5627,CA-2011-126683,2011-09-29,2011-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.3,4.2
5628,CA-2014-148810,2014-06-27,2014-07-02,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.87,6,0.2,4.68,3.6
5629,CA-2014-148810,2014-06-27,2014-07-02,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.55,3,0.2,-13.68,3.9
5630,US-2013-146066,2013-08-22,2013-08-24,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.29,9,0.4,-339.7,4.1
5631,CA-2011-127614,2011-02-12,2011-02-16,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0.0,103.16,3.9
